datetime,hour,total_lmp_day_ahead,total_lmp_real_time,rt_da_spread,load_mw,pred_next_hour_da_lmp,pred_spread,spread_signal,signal_direction
2025-04-10 07:00:00,7,90.538289,51.030805,-39.507484000000005,15808.581,56.39442,-34.14386837622071,-39.507484000000005,DA premium / potential RT hedge
2025-04-10 08:00:00,8,61.098368,40.586071,-20.512297000000004,15930.098,51.702568,-9.395799945800782,-20.512297000000004,Neutral
2025-04-10 09:00:00,9,62.683308,42.467892,-20.215415999999998,15688.861,45.012146,-17.671162003906247,-20.215415999999998,Neutral
2025-04-10 10:00:00,10,53.538218,33.965363,-19.572854999999997,15601.341,39.575016,-13.963201978271485,-19.572854999999997,Neutral
2025-04-10 11:00:00,11,51.591632,39.589649,-12.001982999999996,15377.5,40.59747,-10.994162670166013,-12.001982999999996,Neutral
2025-04-10 12:00:00,12,53.139901,38.565261,-14.574640000000002,15111.553,40.976856,-12.163044768310549,-14.574640000000002,Neutral
2025-04-10 13:00:00,13,50.173573,37.443564,-12.730008999999995,14949.49,46.075497,-4.098076326416013,-12.730008999999995,Neutral
2025-04-10 14:00:00,14,48.031857,40.059333,-7.972524,14776.411,44.870552,-3.161304937011721,-7.972524,Neutral
2025-04-10 15:00:00,15,48.897901,58.192789,9.294888,14622.899,49.72632,0.8284173593750026,9.294888,Neutral
2025-04-10 16:00:00,16,47.695761,53.910558,6.214797000000004,14472.013,56.883293,9.187532151855471,6.214797000000004,Neutral
2025-04-10 17:00:00,17,47.024724,34.638018,-12.386705999999997,14482.846,62.185658,15.160933501220704,-12.386705999999997,Neutral
2025-04-10 18:00:00,18,48.533302,46.144058,-2.389243999999998,14482.978,55.362556,6.829254457519532,-2.389243999999998,Neutral
2025-04-10 19:00:00,19,62.25379,55.423963,-6.829827000000002,14689.762,48.338314,-13.915475943603518,-6.829827000000002,Neutral
2025-04-10 20:00:00,20,62.727066,45.135743,-17.591323000000003,15148.803,51.432327,-11.294738729492188,-17.591323000000003,Neutral
2025-04-10 21:00:00,21,56.536287,58.508177,1.971890000000002,14947.916,44.697884,-11.83840339404297,1.971890000000002,Neutral
2025-04-10 22:00:00,22,50.783009,77.234943,26.451934,14433.97,45.3897,-5.393307156738281,26.451934,RT premium / potential DA hedge
2025-04-10 23:00:00,23,45.581093,62.247024,16.665931,13871.638,43.622143,-1.9589502082519559,16.665931,Neutral
2025-04-11 00:00:00,0,43.751946,58.080806,14.328860000000006,13504.207,45.243073,1.4911265097656283,14.328860000000006,Neutral
2025-04-11 01:00:00,1,43.746013,43.641395,-0.10461799999999499,13331.632,42.461067,-1.2849458002929666,-0.10461799999999499,Neutral
2025-04-11 02:00:00,2,39.69127,39.333835,-0.3574350000000024,13225.414,42.765602,3.0743321118164033,-0.3574350000000024,Neutral
2025-04-11 03:00:00,3,39.47287,37.139083,-2.333787000000001,13283.3,38.12078,-1.3520890551757816,-2.333787000000001,Neutral
2025-04-11 04:00:00,4,41.270969,58.811006,17.540036999999998,13499.53,39.628708,-1.6422611142578134,17.540036999999998,Neutral
2025-04-11 05:00:00,5,43.342017,43.702123,0.3601060000000018,14006.637,52.313263,8.971245939453127,0.3601060000000018,Neutral
2025-04-11 06:00:00,6,55.182169,76.600647,21.418477999999993,15185.592,90.99666,35.81448932519531,21.418477999999993,Neutral
2025-04-11 07:00:00,7,66.523609,44.763591,-21.760017999999995,15628.58,49.190796,-17.332813101562493,-21.760017999999995,Neutral
2025-04-11 08:00:00,8,79.318129,64.162338,-15.155790999999994,15996.258,46.393974,-32.92415469580078,-15.155790999999994,Neutral
2025-04-11 09:00:00,9,74.395905,61.972017,-12.423887999999998,15896.89,48.623028,-25.772877198486327,-12.423887999999998,Neutral
2025-04-11 10:00:00,10,65.910293,60.910324,-4.999968999999993,15966.127,47.212128,-18.69816531445312,-4.999968999999993,Neutral
